SubjectUUID, StudentUUID, Grade
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 6d015655-3d05-419b-8714-af71461cd043, 9.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 8d79c8e3-9b09-425f-94ca-59981ad7ccb6, 6.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, d304b538-761d-482b-8c99-726866efd98d, 4.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 3c57de03-6069-4d69-82ca-81c1854c3ea4, 3.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, c7cf065c-612e-4a80-bf2c-599ab41c0a11, 5.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 8e0ad54c-5b73-42de-82b8-9a401edbd0c6, 9.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f5e60a06-6c8c-4621-bba8-e0a51d18af12, 3.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 425b2597-5763-4948-a80e-5e4f91f05b6c, 3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, c8d58925-9919-482d-abb7-8571766a204d, 7.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 2c07f0a2-469f-4b7a-8467-8cea5275a329, 3.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 673c2d68-14fe-45f0-a300-23881917ff11, 6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 5d2ad6e2-1b23-4ebb-8cb3-5b2d165a3c70, 6.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, e3b0668c-3c48-4c36-8e2d-72e8aecbad43, 5.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 2f52dd74-6435-4661-985d-799f17b8597f, 5.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, e21cdd07-bfb9-4ce7-a3e8-bf5ec0f4e869, 7.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 2422c202-e494-4c8e-acdd-f61c35ffcd74, 6.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f785ad91-0e15-43bf-915d-0ca9634c8da4, 8.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 7e4d2bb8-93a2-4b7c-aa27-2167143ce2d8, 9.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 57aa5f21-52a4-43c5-8d61-45bac1a77f68, 2.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 857a45e9-f16f-4165-a782-3064364efb7c, 9.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 2004bdfc-b06e-4e03-9a98-92f87d9959a6, 3.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 02e2f897-469f-4a8b-8471-692b1bde8de9, 2.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 4bdb6b62-9316-45af-8847-72436443263b, 7.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, ce7d5e6e-0142-488f-8849-be518cfd99ff, 7.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 83d69675-8f31-49db-af05-eb44619f4a83, 6.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, c7e1e741-9cfe-4cd8-965f-53d6f6080a0a, 3.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, bbde290a-c33a-4791-8cee-1fab395f38bf, 3.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 17dfb6ec-8715-4926-937f-0751ee2ec6ff, 8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, e4befef6-963a-4c66-ad32-52e54d3b3188, 9.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 4732b715-78da-4c22-801d-18d5090faa43, 7.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 1fcd490b-002b-4924-b55c-91b14cdd1459, 8.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 5659b45b-3816-4dcd-adaa-ebe80ad6cf10, 7.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 07a3d347-d373-4ad5-b8f6-2862173b073a, 2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, baac839f-0c18-4da8-a27b-055a0017c151, 6.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f89a6ccc-66ce-4a82-88a9-74b21714cc0d, 9.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f4944f03-a919-42f5-9c30-94f1994df6cb, 3.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 4649dc1c-6fc6-4097-aa48-bec01d2ba1c7, 7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, dcd32aab-d2b5-490e-8f3e-2d5de286885b, 5.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 33432314-fc7d-4fdf-ba86-056c11b31268, 2.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, b608074b-03a2-4914-a6a1-bd07745f75d8, 4.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 86dc7300-9154-417a-bfc1-878d314ba5d6, 8.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, aca4642f-c97f-455e-834f-c0df55132ab4, 6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 63f69476-436c-4206-9aea-9c53f35091e7, 4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, e67c8488-3d2e-4072-9cb8-40c7112095ab, 7.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, b7942a28-3a5d-4e78-a443-ee96e27ee819, 10
80fcdfc2-1d84-4922-8534-db82f5c83c0d, a71bb95a-a0b4-43f8-a874-db00d74a801f, 5.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f0cf3c27-6bd8-444c-aedc-d04899e78283, 7.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 8eee265b-09ef-4121-8f30-5ca5aa3b4e5b, 9.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, be6b1e18-16bf-477f-ae46-d6c120006356, 7.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 9205e3f2-809c-4613-aeac-ac334fe586d8, 2.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, da40fc25-51ec-4b90-9800-927ab36b90e7, 5.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 1eafa0f1-8f56-43d6-b163-753979e1e7c9, 6.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, eeb5d8a2-7df8-4300-b50a-092a1eb3bcef, 6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 09cf44a3-a3a7-4e90-ac08-27fad7692dca, 7.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f8d98878-faca-4819-b5c7-56e90eebf439, 5.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 7fa44992-3dff-46c8-8cf3-fd7608369906, 6.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, b45e4dc7-559b-4cf5-9315-f431c8a0df07, 6.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, fd2cb30a-3090-4a48-be7c-8dc97398825e, 5.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, d3a38a7d-452c-43a2-a2e0-953abf668bb1, 4.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 7a168d81-2d62-4981-9d79-17cb09fedd12, 9.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 10257e4d-d451-4f95-9e91-3b3376e62b30, 6.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 1dc19eba-b261-4612-8cd3-37ace2999d39, 3.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 1b0aedb7-a921-4a73-a91b-eb99c9dd5ec9, 9.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, e9f1b953-cd01-417b-b355-35082f932ea9, 7.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 473bc5d9-1cce-4578-a86f-140c5f437efb, 2.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 405565e1-0ba3-4f54-bac4-aa237c4ac4ee, 6.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 553f7b32-082d-4d0d-8b15-2cdfc6f664e7, 4.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 064471cb-92d9-454a-bbbc-b426c5f3fec9, 6.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 6ba6cdc8-c326-4d9c-a665-40f3cedfa56e, 3.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, ff3f1750-9374-4c47-8ed1-8ca5275c555d, 4.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 6bfa1592-257b-4765-aa30-0d2d3856dff1, 7.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 430ec21c-ecea-4c28-8fb1-16a2dcf9c44e, 3.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, c164f874-fec0-42e4-a34e-6c92f0e8ee60, 6.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 63c33c96-f1d3-458a-bcb3-e60e24e425b0, 5.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 8311eae5-7a3f-497f-9141-91fe5c6677cc, 8.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 60c8568c-dceb-4b6b-afef-d52d32474f12, 5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 197a48cc-0158-4db9-8da6-227a8a31274e, 6.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f04a8f20-7c58-4597-92dd-e9e0397b0527, 8.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 1fd405cd-53fd-4ed1-9d54-1e7c5bc6f324, 5.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 05739876-dc41-47f7-814e-d83df90a0315, 9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 1aa38807-c11c-409d-943f-4f4e46f64ae5, 3.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 788bcd28-1bcb-4ab7-8cde-fa585041d651, 9.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, bfee7b0c-a13e-4b92-88fe-155179d55df2, 8.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 645ea507-2921-42ed-b028-df7c80697993, 6.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, ccb223e4-ee09-4c20-a134-4f190b0b49e2, 9.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 4cc86450-6e20-4799-9c54-355f6bdf7e60, 9.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, ba878206-a3de-4140-adaf-4c94c5d6bb7d, 9.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 49ba4da3-13fb-48c4-b3f3-fd2da4da2a96, 2.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 173ce4ba-aad8-4a79-a85e-7a9a71b45953, 9.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 9d1a446a-2946-4ce8-a2c7-26f88c5171b9, 2.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, cb138adb-50bf-4c6b-8027-3b22fc69df2e, 4.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 2d718b31-521a-4e0a-aa02-2c15f1dc2bd7, 9.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, b9d7204d-e822-4aa5-a857-eeecbfec6535, 9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, d6045c89-0a87-4654-bc3f-940d36bb30ae, 8.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, faa6632e-eb85-40de-9db7-ba9cb5bde7a6, 6.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, c9fe2da7-5bd2-4251-b1fe-78f35e3ae88e, 4.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, a4ad2636-0a41-4f88-a836-49e4192b015e, 4.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 5662967e-53bf-4a5d-83f4-893a18f53d9f, 4.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 06ef78ce-621d-4933-8745-f20ee05bb95f, 4.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, a56da82c-1250-4da5-bad9-f26f4dbdca84, 3.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, c2fc2880-e9a8-4348-9af8-2d9894e98a62, 9.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, d9178442-21a7-4a54-b006-83d83bdbf2f4, 9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 312a41ca-7d0f-4c58-b8f5-7cfe52c48246, 6.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 86c89659-0be5-4373-942c-8500360cb78f, 2.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 0ef34e59-3da9-4ec0-9347-0580a6716788, 2.7
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 6c917cd4-52ea-4945-b5a8-2335cc9836fe, 2.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 734139e5-2d31-4965-8bbc-e982531f8561, 7.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, d892bdbe-5708-450c-9b0d-46f5837eb819, 8.4
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 69c0032c-dd75-452b-91b2-25a6f9fac69a, 6.3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 749cf4f6-94bf-46d1-9248-4128db271170, 8.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 2cee3fed-1f70-49c4-aee2-28954336dad9, 8.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 9389391c-a3f0-451b-aafa-d05d11e9e0b4, 5.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f723b043-4860-480c-9a6b-88864eb66091, 7.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, b671a9c8-5239-4a97-8710-8e7cdccfd5fc, 3.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 69e9ee63-8aa2-4683-b4ee-8beedcdf14d8, 5.9
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 40f3646e-f7e4-4099-8d30-b1e2e8b483a5, 4.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f9468d07-4446-4953-af98-df620d0d7584, 3
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 7e460ba3-85c6-4d7c-a25b-61df6e9e987c, 2.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 8b12ff52-74b9-4225-9062-d61e18366090, 6.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, b3bb7a89-01ec-4929-9bd9-56d284e701bc, 9.5
80fcdfc2-1d84-4922-8534-db82f5c83c0d, f82e7870-a1a4-4d14-99c5-16104236b588, 4.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 286f9448-12af-4833-8cee-61079622342f, 9.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 6c8585dd-e9b8-4a4d-910b-e68388e6a251, 5.1
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 701fdf2b-5c23-4caa-b197-62dbea058140, 8.2
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 4a3781d3-4ac2-45b2-97d1-797537fbe0fd, 7.6
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 8b188c0b-aab6-4770-8eda-8807e9103903, 5.8
80fcdfc2-1d84-4922-8534-db82f5c83c0d, 76f7275e-dcd6-49a3-85c8-3a88283d53c2, 10
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 4c506fdb-8486-4813-8bfb-e00307c46ce4, 5.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 51defceb-4a87-4750-aaeb-6b7467ac1df3, 6.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 863ad2b5-e459-4c07-b3f6-fc2df605a930, 3.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 66b9f621-c2ee-4508-8405-ee675fed8ec7, 8.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 25aa413d-91fc-4aab-8882-0d9121c56665, 9.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, eddc58b4-7b31-437d-9a03-509ce3b3c1ce, 3.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 0c8fb4ab-a6e4-4a6a-95d1-3ffb0cfb2d78, 9.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 0d75cbb9-df21-4904-8bd3-725976c97ecd, 7.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 3b252432-60e2-450f-b07e-3399da33cf93, 2.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 0a28e1a7-06ff-4e56-a2cf-785bc2fe3991, 3.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 86b5e9b2-0f8d-4782-9903-e15ed5ec87d7, 4.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, b8dd46c9-7a48-477c-a7f0-5351720dcb51, 3.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 31ded455-96aa-46cf-a1a0-f71fb248fd3a, 6.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, c1dc264d-0bcf-4c03-905d-a0a8d90dac47, 9.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 08f5ccb9-7e31-42a1-9571-aefdf05583c7, 8.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, aad3f97e-2634-437e-97a4-65c552eaf754, 4.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, b29599c0-7f30-4985-a864-c2fef66a70c9, 9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 5f457421-67d8-46fc-ac91-7dcd1d19d182, 2.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 4c690f2b-ff75-4218-8b9e-db13d8908ebf, 6.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 43ff51eb-24d4-411a-b11e-518c97dca2ef, 9.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 29e2aca6-3a82-48f4-82e3-f2a4042d2aa6, 5.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, ecb9b8ba-f483-4ebc-9d73-f7b4ae30ca36, 2.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 2d19f33d-7e73-4e81-83a7-51b2603f85d2, 9.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 15328c63-4f6d-4432-b976-dc9c298555af, 9.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 20aae89e-cba4-4544-a4d2-896ebd147bdc, 9.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, ae8b1ac0-6c58-453c-a7e1-bf1402d1187d, 6.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d309a1e4-8595-4186-be34-9a0e81856eb1, 2.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 977d2770-ad99-4714-8bc1-3063fae0e7d1, 6.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 3548a403-d438-4cea-a160-bbdd483ea994, 7.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 8ea838c4-f6ed-4e38-bfd2-7ba4427b3d56, 3.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 72c0e673-128b-4036-aca0-47d3d77118fb, 5.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, bb492bc7-4f53-4c4d-9878-a8dbf2dd5898, 3.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, a978c29c-5fbe-4a52-8ad1-670f78db4638, 4.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, a6341219-c664-4958-a1cb-6218cc2d5b47, 8.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 81818b34-0aa2-44ac-ac33-a2184e3804e9, 9.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 4263a1ef-6561-47a3-ad9c-34adf39b2417, 9.3
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 2d9f5466-3557-46b0-ad90-5681085860a2, 2.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 5de36c90-be5e-4bc2-853c-590e5cc2c8c0, 7.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, b1fd9688-0c84-4a1c-8f3b-37247a564fc0, 6.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 68e990c0-d1c9-4d9d-8fca-dfd9a58139f7, 9.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d544bb90-3069-410e-a45d-b6eb3b95bf1e, 6.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 4a78e0c5-3b13-43d7-bf61-d93f4bde3da0, 3.3
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 650beae6-9541-4490-a644-c0abe8b41676, 3.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 1ceddd93-fe95-44a5-bf89-78305fd094a3, 9.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 96985abb-836a-40da-8d84-dbec5f9799b8, 5.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 5d18efe1-36a3-4ee0-9d0f-47cbfe8b74d4, 6.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d21cc4af-b0bc-43ea-8084-20fc2f329902, 7.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 3cc2958f-3237-415b-9c7e-be8a3db66471, 8.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 837c884a-6d20-4c8b-806e-6dc2c62c8035, 3.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, fe64295a-c614-400c-9ddb-9dde1ed7fb92, 5.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d37f42ab-804e-445d-bd04-107d8c40b3f3, 4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, ff2de0e0-16c6-41a6-9f91-2879d83b8063, 5.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 514a95b1-6d28-4d6d-842b-241ea694ad1a, 8.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 7c15457d-5798-4464-9b40-8f8fceb482a6, 4.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 8071110e-c777-4d03-a51c-6920caf158e5, 4.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, f29776d3-947e-4f00-b581-edb20810c2eb, 2.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 485078ac-07c8-40ba-9829-1a8337a90a23, 5.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 3c259779-6ab9-47b2-940b-b03bb0a0cd24, 9.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, b9902e71-17a3-41ac-9134-c3b82a0006a2, 6.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 86dd2d12-41c1-43d0-b32c-7c058a9f88a6, 3.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 6801f15c-40d5-4be3-b3f1-9264570d73ce, 9.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 62a59dd2-d6b1-4905-b375-0b8166b69276, 2.3
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 6181836f-6947-497e-a043-8b3d352c6788, 8.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 9c992986-1bed-45ce-9052-e5c637cac5bb, 6.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 3e448434-29b5-48f8-b376-e1e74dd9ad18, 5.3
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 9d7a0592-fb97-4d1c-be30-e0e0d085e2d3, 9.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 644e22cc-ec2f-44ab-a32a-34aecef7d1e2, 6.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 443d1df2-149a-4743-a29f-f5931837bac9, 5.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d9aa2de9-6330-4969-913a-c5f30bb31a23, 7.3
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, da6fb0ab-c848-45dd-a1d3-031491d385b1, 7.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, ed0d0463-0440-4904-b23f-454c95dcb659, 9.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 4e649061-6eba-4b59-94b4-81ec03f46808, 9.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, da82099a-ad8e-40dc-934f-72dac63b447f, 4.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, ee3b731f-7815-4cdd-8b6c-c4bf3d854640, 5.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 40e2da6a-8377-49ff-888a-98ac01c2234c, 2.9
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d2167858-b3de-460f-9969-b011089f9be4, 2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 9aa011a8-6588-4130-a97f-1fa51a196f6c, 7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 1224df62-ad43-4854-a42b-52ac51209c29, 8.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, f91886b6-7ad7-432e-b4ac-1f498a0958c6, 3.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, aff728c9-47cd-4ab1-b3aa-f6a6d3a8e1cc, 2.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 12f4d38a-067c-4445-be86-b8635f19ff0c, 6.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, fdc6720b-5875-434c-855d-e101c949e321, 2.4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 89fba40b-29c0-4cfa-8eaa-ccd5340daa23, 3.1
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 9b71112f-c50c-4638-b0a9-6798f896dc12, 9.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 5dd370ad-9662-4843-b29c-0f022bf6bd1e, 7.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, f17e792c-9173-4c14-a62d-ca85129980f7, 8.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, b770e480-441b-4a36-aff8-219565dd31da, 2.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 646817c2-fb79-4084-bc75-76d7df346eb1, 8.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 7368c013-d939-4a3d-8d9d-8c349c735407, 4.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 319fab8a-5a6c-4627-a308-17e606a1c6dc, 6.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, f778904a-9d91-4f4d-bc81-e20906aaa913, 4
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, c7fb7659-1d34-4791-a0b9-2719dd71ec5e, 8.6
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, cfb189cb-4469-4eac-96a4-a8260761d787, 8.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 6735ea8d-b6fa-444b-bc12-0e7363e7fb8a, 2.5
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, c3280824-73fc-480f-ad83-d26279c74065, 8.2
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, d68d9982-ef15-4a25-b008-1b6cefde031d, 3.8
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, a4e10971-2322-480b-a74f-7da9b1fe891b, 2.7
57f7d57e-b2d4-4a53-b0a9-fa5152c7b0ff, 53d7697d-2e81-4299-93de-8a4538217705, 4.9
